CHUNK_ID,TREE_ID,PLOT_ID,SPCD,STATUSCD,DIA,HT,CR,X,Y,ROW_CHUNK,COL_CHUNK
0_0,371087,11226,122,1,32.257999999999996,12.8016,0.7,-2019070.9617355135,2475978.658209138,0,0
0_0,371096,11226,108,1,17.272,8.2296,0.9,-2019064.7854120638,2475969.319272358,0,0
0_0,371089,11226,122,1,40.132000000000005,17.9832,0.64,-2018995.9676930888,2475972.20732701,0,0
0_0,371101,11226,108,1,13.97,8.2296,0.8,-2019099.0293746197,2476452.488161076,0,0
0_0,371090,11226,108,1,22.098,11.277600000000001,0.25,-2019079.5057122936,2476452.4264083337,0,0
0_0,371092,11226,122,1,27.686,14.020800000000001,0.48,-2019081.0868346668,2476456.036361486,0,0
0_0,371101,11226,108,1,13.97,8.2296,0.8,-2019194.585959122,2476492.532459039,0,0
0_0,371103,11226,108,1,12.7,7.62,0.9,-2019189.8712601785,2476492.772709147,0,0
0_0,371096,11226,108,1,17.272,8.2296,0.9,-2018874.816252535,2475971.0237621698,0,0
0_0,371086,11226,122,1,22.098,9.7536,0.4,-2018923.573967124,2475954.696100579,0,0
0_0,371101,11226,108,1,13.97,8.2296,0.8,-2018914.7399610518,2475963.140828535,0,0
0_0,371090,11226,108,1,22.098,11.277600000000001,0.25,-2018925.4176666988,2475954.708938581,0,0
0_0,371090,11226,108,1,22.098,11.277600000000001,0.25,-2018918.1675304314,2475962.253862915,0,0
0_0,371096,11226,108,1,17.272,8.2296,0.9,-2018906.1008309668,2475953.122575305,0,0
0_0,371105,11226,108,1,12.7,7.9248,0.6,-2018910.62722083,2475958.2923032446,0,0
0_0,371085,11226,122,1,54.61,26.2128,0.68,-2019051.5600623216,2475968.841860141,0,0
0_0,371085,11226,122,1,54.61,26.2128,0.68,-2018994.431420151,2475967.2153813276,0,0
0_0,371105,11226,108,1,12.7,7.9248,0.6,-2018456.5009955529,2476463.8658157247,0,0
0_0,371097,11226,108,1,14.478000000000002,8.8392,0.85,-2019185.9592332304,2476503.217925557,0,0
0_0,371095,11226,122,1,20.32,7.9248,0.15,-2018951.8026648827,2475955.3642288675,0,0
0_0,371099,11226,108,1,15.24,6.7056000000000004,0.9,-2018946.8907076698,2475960.3039586954,0,0
0_0,371087,11226,122,1,32.257999999999996,12.8016,0.7,-2018854.1730015925,2475952.8723586993,0,0
0_0,371098,11226,108,1,19.812,7.9248,0.85,-2018896.670650995,2475965.705470142,0,0
0_0,371104,11226,108,1,15.494,7.010400000000001,0.75,-2019182.600109459,2476503.609816087,0,0
0_0,371094,11226,122,1,24.892000000000003,12.4968,0.38,-2018534.427035152,2476472.134454521,0,0
0_0,371097,11226,108,1,14.478000000000002,8.8392,0.85,-2018531.2219365009,2476463.2957005245,0,0
0_0,371096,11226,108,1,17.272,8.2296,0.9,-2018526.0911882715,2476461.286544575,0,0
0_0,371086,11226,122,1,22.098,9.7536,0.4,-2018535.1543843911,2476463.5783581208,0,0
0_0,371089,11226,122,1,40.132000000000005,17.9832,0.64,-2018532.8424700699,2476465.669906886,0,0
0_0,371096,11226,108,1,17.272,8.2296,0.9,-2018530.028746262,2476471.095365116,0,0
0_0,371085,11226,122,1,54.61,26.2128,0.68,-2018523.8453634793,2476463.253462765,0,0
0_0,371087,11226,122,1,32.257999999999996,12.8016,0.7,-2018524.4464786034,2476461.867066785,0,0
0_0,371096,11226,108,1,17.272,8.2296,0.9,-2019188.7675404914,2476497.210984041,0,0
0_0,371084,11226,122,1,40.386,20.7264,0.57,-2018910.4116389686,2475952.34691963,0,0
0_0,371104,11226,108,1,15.494,7.010400000000001,0.75,-2018867.2959942538,2475952.20263711,0,0
0_0,371095,11226,122,1,20.32,7.9248,0.15,-2018867.4947241992,2475954.176203301,0,0
0_0,371105,11226,108,1,12.7,7.9248,0.6,-2018954.6770937887,2475958.4909794773,0,0
0_0,371087,11226,122,1,32.257999999999996,12.8016,0.7,-2018860.0834792184,2475961.2089747777,0,0
0_0,371093,11226,122,1,23.622000000000003,14.020800000000001,0.38,-2019065.5621036813,2475956.0026292927,0,0
0_0,371104,11226,108,1,15.494,7.010400000000001,0.75,-2019048.512926667,2475956.521351152,0,0
0_0,371095,11226,122,1,20.32,7.9248,0.15,-2019059.1289710575,2475960.7900113817,0,0
0_0,371101,11226,108,1,13.97,8.2296,0.8,-2019047.1302126658,2475957.7598349955,0,0
0_0,371102,11226,108,1,16.002,8.2296,0.85,-2019049.811088181,2475952.457200748,0,0
0_0,371096,11226,108,1,17.272,8.2296,0.9,-2019195.0014444843,2476454.4438062403,0,0
0_0,371089,11226,122,1,40.132000000000005,17.9832,0.64,-2018746.7068117484,2476078.333564687,0,0
0_0,371086,11226,122,1,22.098,9.7536,0.4,-2018836.2698875032,2476070.741500245,0,0
0_0,371100,11226,108,1,16.764,6.7056000000000004,0.8,-2018836.4506063354,2476070.826127164,0,0
0_0,371098,11226,108,1,19.812,7.9248,0.85,-2018818.4900462888,2476071.2487030835,0,0
0_0,371091,11226,122,1,16.51,8.2296,0.55,-2018816.5402356568,2476069.319847687,0,0
0_0,371095,11226,122,1,20.32,7.9248,0.15,-2018813.0907718071,2476071.275525474,0,0
0_0,371101,11226,108,1,13.97,8.2296,0.8,-2018814.9100396484,2476074.811210995,0,0
0_0,371085,11226,122,1,54.61,26.2128,0.68,-2018813.1570136603,2476072.6184695647,0,0
0_0,371088,11226,122,1,43.942,17.0688,0.55,-2019124.0939169663,2476447.961376184,0,0
0_0,371086,11226,122,1,22.098,9.7536,0.4,-2018908.3474097822,2475963.770967083,0,0
0_0,371094,11226,122,1,24.892000000000003,12.4968,0.38,-2018898.5286655899,2475959.7432255144,0,0
0_0,371100,11226,108,1,16.764,6.7056000000000004,0.8,-2019062.8331063464,2475960.787763932,0,0
0_0,371088,11226,122,1,43.942,17.0688,0.55,-2018880.0875782536,2475958.594291751,0,0
0_0,371101,11226,108,1,13.97,8.2296,0.8,-2018876.363030638,2475961.3668078515,0,0
0_0,371096,11226,108,1,17.272,8.2296,0.9,-2018874.7293045486,2475963.935885989,0,0
0_0,371091,11226,122,1,16.51,8.2296,0.55,-2019195.529926852,2476451.4562062575,0,0
0_0,371097,11226,108,1,14.478000000000002,8.8392,0.85,-2019196.9041306088,2476448.825001773,0,0
0_0,371086,11226,122,1,22.098,9.7536,0.4,-2019185.4524198377,2476454.7387489825,0,0
0_0,371092,11226,122,1,27.686,14.020800000000001,0.48,-2018885.3671261177,2475973.123750556,0,0
0_0,371103,11226,108,1,12.7,7.62,0.9,-2019190.3229358743,2476450.874808719,0,0
0_0,371105,11226,108,1,12.7,7.9248,0.6,-2019183.3827677462,2476451.0235274173,0,0
0_0,371084,11226,122,1,40.386,20.7264,0.57,-2019190.4261654045,2476447.5401983084,0,0
0_0,371104,11226,108,1,15.494,7.010400000000001,0.75,-2019185.8611940022,2476448.1499193325,0,0
0_0,371088,11226,122,1,43.942,17.0688,0.55,-2018930.25869745,2475971.0136346323,0,0
0_0,371098,11226,108,1,19.812,7.9248,0.85,-2018934.635415665,2475969.8539045043,0,0
0_0,371105,11226,108,1,12.7,7.9248,0.6,-2018935.5351944636,2475965.6656229924,0,0
0_0,371104,11226,108,1,15.494,7.010400000000001,0.75,-2018941.951656232,2475977.6250959747,0,0
0_0,371105,11226,108,1,12.7,7.9248,0.6,-2018819.6511101765,2476080.9670748604,0,0
0_0,371099,11226,108,1,15.24,6.7056000000000004,0.9,-2018920.589784098,2475965.8460704414,0,0
0_0,371099,11226,108,1,15.24,6.7056000000000004,0.9,-2018923.9076748386,2475967.364480765,0,0
0_0,371094,11226,122,1,24.892000000000003,12.4968,0.38,-2018924.494339215,2475965.688550821,0,0
0_0,371090,11226,108,1,22.098,11.277600000000001,0.25,-2018737.6880216368,2476073.7952773813,0,0
0_0,371101,11226,108,1,13.97,8.2296,0.8,-2018738.922982639,2476072.1580429855,0,0
0_0,371084,11226,122,1,40.386,20.7264,0.57,-2018730.801556811,2476085.481505502,0,0
0_0,371087,11226,122,1,32.257999999999996,12.8016,0.7,-2018745.7609040663,2476078.779049729,0,0
0_0,371098,11226,108,1,19.812,7.9248,0.85,-2018730.807050041,2476069.817878419,0,0
0_0,371103,11226,108,1,12.7,7.62,0.9,-2018768.4477467737,2476071.485431137,0,0
0_0,371085,11226,122,1,54.61,26.2128,0.68,-2018733.996489584,2476098.3239133763,0,0
0_0,371084,11226,122,1,40.386,20.7264,0.57,-2018735.9341030484,2476098.7262229943,0,0
0_0,371100,11226,108,1,16.764,6.7056000000000004,0.8,-2018742.8796657037,2476096.814262257,0,0
0_0,371089,11226,122,1,40.132000000000005,17.9832,0.64,-2018834.6379546935,2476088.6036632834,0,0
0_0,371105,11226,108,1,12.7,7.9248,0.6,-2018831.405313002,2476085.86121011,0,0
0_0,371104,11226,108,1,15.494,7.010400000000001,0.75,-2018724.8478409105,2476088.3094602902,0,0
0_0,371084,11226,122,1,40.386,20.7264,0.57,-2018717.7658006446,2476092.088248704,0,0
0_0,371087,11226,122,1,32.257999999999996,12.8016,0.7,-2018723.0898310253,2476089.917565394,0,0
0_0,371092,11226,122,1,27.686,14.020800000000001,0.48,-2018728.1235551555,2476084.998462353,0,0
0_0,371093,11226,122,1,23.622000000000003,14.020800000000001,0.38,-2018744.0156977451,2476077.7659613076,0,0
0_0,371098,11226,108,1,19.812,7.9248,0.85,-2019054.32848988,2475968.2838706914,0,0
0_0,371104,11226,108,1,15.494,7.010400000000001,0.75,-2019058.1964051633,2475972.066409463,0,0
0_0,371085,11226,122,1,54.61,26.2128,0.68,-2019047.1577323666,2475965.363165669,0,0
0_0,371094,11226,122,1,24.892000000000003,12.4968,0.38,-2019061.7483150684,2475965.2819748344,0,0
0_0,371092,11226,122,1,27.686,14.020800000000001,0.48,-2018868.1443914573,2475965.0513378815,0,0
0_0,371102,11226,108,1,16.002,8.2296,0.85,-2018925.416430484,2475974.707964287,0,0
0_0,371102,11226,108,1,16.002,8.2296,0.85,-2018821.115749568,2476076.207457204,0,0
0_0,371084,11226,122,1,40.386,20.7264,0.57,-2018770.1619734482,2476069.734134965,0,0
0_0,371100,11226,108,1,16.764,6.7056000000000004,0.8,-2018816.0759993636,2476002.2458444303,0,0
0_0,371091,11226,122,1,16.51,8.2296,0.55,-2018771.4374211936,2476070.773685058,0,0
0_0,371102,11226,108,1,16.002,8.2296,0.85,-2018766.8254580183,2476076.1658380395,0,0
0_0,371104,11226,108,1,15.494,7.010400000000001,0.75,-2018766.3427153463,2476082.869613128,0,0
0_0,371095,11226,122,1,20.32,7.9248,0.15,-2018763.0928176935,2476083.9753011353,0,0
0_0,371104,11226,108,1,15.494,7.010400000000001,0.75,-2018768.9661585165,2476081.1530731134,0,0
0_0,371096,11226,108,1,17.272,8.2296,0.9,-2018734.0059109246,2476077.668254512,0,0
0_0,371085,11226,122,1,54.61,26.2128,0.68,-2018735.9893399356,2476072.28661097,0,0
0_0,371100,11226,108,1,16.764,6.7056000000000004,0.8,-2019151.156193485,2476453.6366129024,0,0
0_0,371103,11226,108,1,12.7,7.62,0.9,-2019144.6028598796,2476449.257939898,0,0
0_0,371095,11226,122,1,20.32,7.9248,0.15,-2019150.0610651935,2476452.4327062164,0,0
0_0,371097,11226,108,1,14.478000000000002,8.8392,0.85,-2019143.0725936445,2476449.7064887546,0,0
0_0,371085,11226,122,1,54.61,26.2128,0.68,-2019144.4827176214,2476448.3860158864,0,0
0_0,371102,11226,108,1,16.002,8.2296,0.85,-2019139.4372485506,2476447.4739268688,0,0
0_0,371101,11226,108,1,13.97,8.2296,0.8,-2019145.677998397,2476450.880852723,0,0
0_0,371084,11226,122,1,40.386,20.7264,0.57,-2019135.8548489367,2476454.633226798,0,0
0_0,371104,11226,108,1,15.494,7.010400000000001,0.75,-2018880.5133854027,2475977.309821782,0,0
0_0,371096,11226,108,1,17.272,8.2296,0.9,-2019122.2963519515,2476448.986132987,0,0
0_0,371103,11226,108,1,12.7,7.62,0.9,-2019180.3488661274,2476455.7710638414,0,0
0_0,371102,11226,108,1,16.002,8.2296,0.85,-2019172.8014412771,2476450.658370373,0,0
0_0,371101,11226,108,1,13.97,8.2296,0.8,-2019141.858740127,2476451.243475355,0,0
0_0,371097,11226,108,1,14.478000000000002,8.8392,0.85,-2018883.9619900237,2475976.680812676,0,0
0_0,371098,11226,108,1,19.812,7.9248,0.85,-2018890.5662374184,2475972.0032739276,0,0
0_0,371101,11226,108,1,13.97,8.2296,0.8,-2018895.3026223877,2475975.309862281,0,0
0_0,371089,11226,122,1,40.132000000000005,17.9832,0.64,-2018934.2853076234,2475973.8374603954,0,0
0_0,371099,11226,108,1,15.24,6.7056000000000004,0.9,-2018458.2296560344,2476466.8095570374,0,0
0_0,371092,11226,122,1,27.686,14.020800000000001,0.48,-2018454.2280449173,2476464.653421055,0,0
0_0,371093,11226,122,1,23.622000000000003,14.020800000000001,0.38,-2018880.8083995997,2475968.4923811425,0,0
0_0,371086,11226,122,1,22.098,9.7536,0.4,-2019157.6968467946,2476455.7480572076,0,0
0_0,371090,11226,108,1,22.098,11.277600000000001,0.25,-2019163.1295260356,2476450.088385673,0,0
0_0,371101,11226,108,1,13.97,8.2296,0.8,-2019161.9341907045,2476454.398830154,0,0
0_0,371102,11226,108,1,16.002,8.2296,0.85,-2019156.9475894603,2476450.7940938193,0,0
0_0,371099,11226,108,1,15.24,6.7056000000000004,0.9,-2019184.004947047,2476455.569080259,0,0
0_0,371094,11226,122,1,24.892000000000003,12.4968,0.38,-2019194.5905727798,2476458.139057053,0,0
0_0,371085,11226,122,1,54.61,26.2128,0.68,-2019188.2426295616,2476445.152847946,0,0
0_0,371096,11226,108,1,17.272,8.2296,0.9,-2019182.3402173636,2476457.972413767,0,0
0_0,371090,11226,108,1,22.098,11.277600000000001,0.25,-2018927.3554307483,2475964.006603116,0,0
0_0,371104,11226,108,1,15.494,7.010400000000001,0.75,-2019155.6810771902,2476444.246639328,0,0
0_0,371085,11226,122,1,54.61,26.2128,0.68,-2019138.3771752308,2476448.101744179,0,0
0_0,371097,11226,108,1,14.478000000000002,8.8392,0.85,-2019174.452162025,2476449.5111067835,0,0
0_0,371096,11226,108,1,17.272,8.2296,0.9,-2019082.4815114397,2475980.060272078,0,0
0_0,371104,11226,108,1,15.494,7.010400000000001,0.75,-2019089.3543766201,2475988.8933032122,0,0
0_0,371094,11226,122,1,24.892000000000003,12.4968,0.38,-2018876.3313695388,2475967.800490069,0,0
0_0,371092,11226,122,1,27.686,14.020800000000001,0.48,-2018867.898510685,2475973.80863609,0,0
0_0,371105,11226,108,1,12.7,7.9248,0.6,-2018873.0134250293,2475967.7260202286,0,0
0_0,371097,11226,108,1,14.478000000000002,8.8392,0.85,-2019153.568944281,2476449.155774065,0,0
0_0,371092,11226,122,1,27.686,14.020800000000001,0.48,-2018880.8401353713,2475975.594290463,0,0
0_0,371087,11226,122,1,32.257999999999996,12.8016,0.7,-2018875.864758695,2475977.2676395373,0,0
0_0,371094,11226,122,1,24.892000000000003,12.4968,0.38,-2018854.2867363968,2475968.630240142,0,0
0_0,371092,11226,122,1,27.686,14.020800000000001,0.48,-2018856.1960299348,2475973.3637559544,0,0
0_0,371099,11226,108,1,15.24,6.7056000000000004,0.9,-2018860.4928831276,2475966.4663875476,0,0
0_0,371089,11226,122,1,40.132000000000005,17.9832,0.64,-2018854.8057533763,2475975.2972131176,0,0
0_0,371092,11226,122,1,27.686,14.020800000000001,0.48,-2018954.7501596329,2475966.1518034935,0,0
0_0,371102,11226,108,1,16.002,8.2296,0.85,-2018950.105146837,2475972.858369477,0,0
0_0,371097,11226,108,1,14.478000000000002,8.8392,0.85,-2019196.6975440222,2476453.1564600603,0,0
0_0,371097,11226,108,1,14.478000000000002,8.8392,0.85,-2018996.0222711996,2476445.4056493747,0,0
0_0,371091,11226,122,1,16.51,8.2296,0.55,-2018994.678961189,2476457.6074865093,0,0
0_0,371103,11226,108,1,12.7,7.62,0.9,-2019000.8161412494,2476447.996224757,0,0
0_0,371093,11226,122,1,23.622000000000003,14.020800000000001,0.38,-2019000.6624412544,2476445.4886847036,0,0
0_0,371103,11226,108,1,12.7,7.62,0.9,-2018985.5828324365,2476451.98146395,0,0
0_0,371102,11226,108,1,16.002,8.2296,0.85,-2019078.6827494237,2475991.83930271,0,0
0_0,371084,11226,122,1,40.386,20.7264,0.57,-2018983.2145210118,2476446.7930659573,0,0
0_0,371105,11226,108,1,12.7,7.9248,0.6,-2018983.2725080918,2476453.8912360603,0,0
0_0,371092,11226,122,1,27.686,14.020800000000001,0.48,-2018967.8416763414,2476458.1967132855,0,0
0_0,371093,11226,122,1,23.622000000000003,14.020800000000001,0.38,-2019119.7181261978,2476501.674232594,0,0
0_0,371094,11226,122,1,24.892000000000003,12.4968,0.38,-2019095.2043587023,2475980.4626262817,0,0
0_0,371099,11226,108,1,15.24,6.7056000000000004,0.9,-2019104.19020247,2475991.1578648714,0,0
0_0,371100,11226,108,1,16.764,6.7056000000000004,0.8,-2019099.9633875706,2475992.775458018,0,0
0_0,371101,11226,108,1,13.97,8.2296,0.8,-2019093.93211903,2475985.5748086907,0,0
0_0,371095,11226,122,1,20.32,7.9248,0.15,-2019090.5506446601,2475981.8934100345,0,0
0_0,371085,11226,122,1,54.61,26.2128,0.68,-2019080.81803203,2475986.15999651,0,0
0_0,371098,11226,108,1,19.812,7.9248,0.85,-2018815.1611903592,2475997.176645322,0,0
0_0,371101,11226,108,1,13.97,8.2296,0.8,-2018817.509502785,2476004.7063475074,0,0
0_0,371104,11226,108,1,15.494,7.010400000000001,0.75,-2018810.262481093,2476006.170521527,0,0
0_0,371093,11226,122,1,23.622000000000003,14.020800000000001,0.38,-2018818.5241881113,2476006.6216869657,0,0
0_0,371094,11226,122,1,24.892000000000003,12.4968,0.38,-2018819.922285241,2476008.6061427835,0,0
0_0,371092,11226,122,1,27.686,14.020800000000001,0.48,-2019119.0542973545,2476491.041545802,0,0
0_0,371100,11226,108,1,16.764,6.7056000000000004,0.8,-2019105.3231231093,2476503.8874073997,0,0
0_0,371090,11226,108,1,22.098,11.277600000000001,0.25,-2019095.3359893535,2476493.4873381355,0,0
0_0,371089,11226,122,1,40.132000000000005,17.9832,0.64,-2019096.8315459797,2476497.4940743996,0,0
0_0,371089,11226,122,1,40.132000000000005,17.9832,0.64,-2018977.1339829885,2475992.8410451123,0,0
0_0,371086,11226,122,1,22.098,9.7536,0.4,-2018970.7512833215,2476458.6454340527,0,0
0_0,371095,11226,122,1,20.32,7.9248,0.15,-2018978.7812070358,2476457.1071775616,0,0
0_0,371097,11226,108,1,14.478000000000002,8.8392,0.85,-2018963.1183899303,2476453.8502864027,0,0
0_0,371091,11226,122,1,16.51,8.2296,0.55,-2018965.3307001174,2476456.227678887,0,0
0_0,371099,11226,108,1,15.24,6.7056000000000004,0.9,-2018963.853902748,2476457.861660131,0,0
0_0,371103,11226,108,1,12.7,7.62,0.9,-2019005.3168092344,2476445.5376299587,0,0
0_0,371097,11226,108,1,14.478000000000002,8.8392,0.85,-2019089.7284891065,2475986.2336394214,0,0
0_0,371086,11226,122,1,22.098,9.7536,0.4,-2018862.688562636,2475980.7527300413,0,0
0_0,371098,11226,108,1,19.812,7.9248,0.85,-2019086.5510718694,2475979.5123747806,0,0
0_0,371103,11226,108,1,12.7,7.62,0.9,-2019083.799540521,2475985.298258539,0,0
0_0,371095,11226,122,1,20.32,7.9248,0.15,-2019062.3107116532,2475982.4033405758,0,0
0_0,371093,11226,122,1,23.622000000000003,14.020800000000001,0.38,-2019053.2312497501,2475992.627750699,0,0
0_0,371092,11226,122,1,27.686,14.020800000000001,0.48,-2019053.4007233093,2475988.945484639,0,0
0_0,371090,11226,108,1,22.098,11.277600000000001,0.25,-2019053.4104826995,2475984.076610596,0,0
0_0,371085,11226,122,1,54.61,26.2128,0.68,-2019035.1773491972,2475988.2915889067,0,0
0_0,371092,11226,122,1,27.686,14.020800000000001,0.48,-2018979.110662426,2475983.0812031324,0,0
0_0,371094,11226,122,1,24.892000000000003,12.4968,0.38,-2018976.108970805,2475983.025305451,0,0
0_0,371092,11226,122,1,27.686,14.020800000000001,0.48,-2018978.668904937,2475980.0876809796,0,0
0_0,371105,11226,108,1,12.7,7.9248,0.6,-2019100.3195001879,2476500.011398843,0,0
0_0,371085,11226,122,1,54.61,26.2128,0.68,-2018975.6374259572,2475993.1324641234,0,0
0_0,371093,11226,122,1,23.622000000000003,14.020800000000001,0.38,-2019079.9145563946,2475986.270794779,0,0
0_0,371105,11226,108,1,12.7,7.9248,0.6,-2018812.634241026,2475997.6105301934,0,0
0_0,371104,11226,108,1,15.494,7.010400000000001,0.75,-2019166.0531555354,2476503.3911945093,0,0
0_0,371093,11226,122,1,23.622000000000003,14.020800000000001,0.38,-2019166.283208197,2476494.240745343,0,0
0_0,371100,11226,108,1,16.764,6.7056000000000004,0.8,-2019056.0938067173,2476444.946725181,0,0
0_0,371094,11226,122,1,24.892000000000003,12.4968,0.38,-2019165.805722734,2476493.5169792315,0,0
0_0,371105,11226,108,1,12.7,7.9248,0.6,-2018924.4512376206,2476450.5615978413,0,0
0_0,371098,11226,108,1,19.812,7.9248,0.85,-2018981.9180245318,2476454.488428622,0,0
0_0,371095,11226,122,1,20.32,7.9248,0.15,-2018977.2628785092,2476450.9679337493,0,0
0_0,371101,11226,108,1,13.97,8.2296,0.8,-2018972.2274943714,2476448.7684382857,0,0
0_0,371094,11226,122,1,24.892000000000003,12.4968,0.38,-2018979.1483651018,2476454.7459865557,0,0
0_0,371091,11226,122,1,16.51,8.2296,0.55,-2018986.5550738662,2476457.564863721,0,0
0_0,371095,11226,122,1,20.32,7.9248,0.15,-2018982.679818451,2476445.1628032033,0,0
0_0,371103,11226,108,1,12.7,7.62,0.9,-2019079.4004967941,2476444.4592685434,0,0
0_0,371085,11226,122,1,54.61,26.2128,0.68,-2019089.4986939214,2476457.6264199303,0,0
0_0,371103,11226,108,1,12.7,7.62,0.9,-2019058.4911447898,2476446.837433571,0,0
0_0,371091,11226,122,1,16.51,8.2296,0.55,-2019054.6750523464,2476452.937888654,0,0
0_0,371099,11226,108,1,15.24,6.7056000000000004,0.9,-2018976.7094338632,2476452.3453893624,0,0
0_0,371105,11226,108,1,12.7,7.9248,0.6,-2019057.4123370778,2475967.101054114,0,0
0_0,371100,11226,108,1,16.764,6.7056000000000004,0.8,-2019054.3751423766,2475969.843811746,0,0
0_0,371096,11226,108,1,17.272,8.2296,0.9,-2019056.118729599,2475971.717078321,0,0
0_0,371102,11226,108,1,16.002,8.2296,0.85,-2019058.2040547307,2475965.985599316,0,0
0_0,371094,11226,122,1,24.892000000000003,12.4968,0.38,-2018967.2857426186,2476457.185448794,0,0
0_0,371098,11226,108,1,19.812,7.9248,0.85,-2018971.426318154,2476458.4784305133,0,0
0_0,371103,11226,108,1,12.7,7.62,0.9,-2019120.5472721618,2476445.822100356,0,0
0_0,371098,11226,108,1,19.812,7.9248,0.85,-2019156.9826346443,2476503.1856488953,0,0
0_0,371101,11226,108,1,13.97,8.2296,0.8,-2018918.6959114992,2476456.0301734447,0,0
0_0,371097,11226,108,1,14.478000000000002,8.8392,0.85,-2018925.3631752813,2476444.6591260326,0,0
0_0,371087,11226,122,1,32.257999999999996,12.8016,0.7,-2018905.1468279478,2476453.591107715,0,0
0_0,371085,11226,122,1,54.61,26.2128,0.68,-2019163.1136834996,2476490.5909706685,0,0
0_0,371087,11226,122,1,32.257999999999996,12.8016,0.7,-2019161.5601795174,2476489.0948369163,0,0
0_0,371101,11226,108,1,13.97,8.2296,0.8,-2019156.744399691,2476489.8403791836,0,0
0_0,371094,11226,122,1,24.892000000000003,12.4968,0.38,-2019152.4189586912,2476492.401045732,0,0
0_0,371089,11226,122,1,40.132000000000005,17.9832,0.64,-2019153.6328281087,2476492.0274876733,0,0
0_0,371103,11226,108,1,12.7,7.62,0.9,-2019058.1874004772,2476448.434339093,0,0
0_0,371087,11226,122,1,32.257999999999996,12.8016,0.7,-2019050.089898524,2476448.995661957,0,0
0_0,371103,11226,108,1,12.7,7.62,0.9,-2019006.022110313,2476444.255087307,0,0
0_0,371104,11226,108,1,15.494,7.010400000000001,0.75,-2019132.3368851428,2476444.6462649754,0,0
0_0,371098,11226,108,1,19.812,7.9248,0.85,-2019127.9174732515,2476450.5015969155,0,0
0_0,371093,11226,122,1,23.622000000000003,14.020800000000001,0.38,-2019123.3383180802,2476444.707931271,0,0
0_0,371088,11226,122,1,43.942,17.0688,0.55,-2019126.7873153584,2476445.8225885965,0,0
0_0,371105,11226,108,1,12.7,7.9248,0.6,-2019126.2837845834,2476454.966723209,0,0
0_0,371085,11226,122,1,54.61,26.2128,0.68,-2019119.2012977707,2476451.9097405286,0,0
0_0,371093,11226,122,1,23.622000000000003,14.020800000000001,0.38,-2018958.9943010218,2476445.624785564,0,0
0_0,371095,11226,122,1,20.32,7.9248,0.15,-2019113.3382041557,2476445.3030471266,0,0
0_0,371093,11226,122,1,23.622000000000003,14.020800000000001,0.38,-2019052.8569183634,2476456.473187953,0,0
0_0,371088,11226,122,1,43.942,17.0688,0.55,-2019047.4465049093,2475973.8359765066,0,0
0_0,371105,11226,108,1,12.7,7.9248,0.6,-2019051.8230761897,2475972.2420177213,0,0
0_0,371105,11226,108,1,12.7,7.9248,0.6,-2019051.5877895583,2475973.7460325575,0,0
0_0,371090,11226,108,1,22.098,11.277600000000001,0.25,-2019048.958834497,2475967.1471150364,0,0
0_0,371101,11226,108,1,13.97,8.2296,0.8,-2019053.1522999133,2475989.009425227,0,0
0_0,371092,11226,122,1,27.686,14.020800000000001,0.48,-2018899.6414990292,2476450.3326412905,0,0
0_0,371103,11226,108,1,12.7,7.62,0.9,-2018965.196545655,2475981.6071785977,0,0
0_0,371098,11226,108,1,19.812,7.9248,0.85,-2019183.5661557363,2476492.510590638,0,0
0_0,371095,11226,122,1,20.32,7.9248,0.15,-2019183.7624443397,2476503.0100711193,0,0
0_0,371092,11226,122,1,27.686,14.020800000000001,0.48,-2019192.5788049153,2476490.8225205317,0,0
0_0,371099,11226,108,1,15.24,6.7056000000000004,0.9,-2019184.1748028963,2476497.072165752,0,0
0_0,371097,11226,108,1,14.478000000000002,8.8392,0.85,-2019180.8786129092,2476500.102017922,0,0
0_0,371091,11226,122,1,16.51,8.2296,0.55,-2019174.919002461,2476496.3051352412,0,0
0_0,371091,11226,122,1,16.51,8.2296,0.55,-2019171.8715069036,2476499.089392437,0,0
0_0,371084,11226,122,1,40.386,20.7264,0.57,-2019181.0212398109,2476502.533663631,0,0
0_0,371102,11226,108,1,16.002,8.2296,0.85,-2019130.6754135005,2476498.2185802455,0,0
0_0,371102,11226,108,1,16.002,8.2296,0.85,-2019056.6234023073,2476450.813284168,0,0
0_0,371089,11226,122,1,40.132000000000005,17.9832,0.64,-2019055.56932565,2475970.790870526,0,0
0_0,371084,11226,122,1,40.386,20.7264,0.57,-2019061.1005482313,2476456.1237685517,0,0
0_0,371102,11226,108,1,16.002,8.2296,0.85,-2018848.625069363,2475967.3672458115,0,0
0_0,371090,11226,108,1,22.098,11.277600000000001,0.25,-2018883.020817667,2475974.451370396,0,0
0_0,371088,11226,122,1,43.942,17.0688,0.55,-2019068.7442734872,2475958.8363550454,0,0
0_0,371086,11226,122,1,22.098,9.7536,0.4,-2018970.1079100678,2475993.270167584,0,0
0_0,371089,11226,122,1,40.132000000000005,17.9832,0.64,-2018969.5297030003,2475986.9532752773,0,0
0_0,371098,11226,108,1,19.812,7.9248,0.85,-2018900.5889075254,2476445.899614944,0,0
0_0,371103,11226,108,1,12.7,7.62,0.9,-2018945.2141675549,2475987.265102295,0,0
0_0,371095,11226,122,1,20.32,7.9248,0.15,-2018945.0749427723,2475980.4411965455,0,0
